EPISODES,DQN_runs,DQN_correct,PPO_runs,PPO_correct
4755,13,9,13,10
4756,12,6,12,11
4757,12,6,12,11
4758,8,7,9,8
4759,14,10,15,12
4760,8,6,8,7
4761,12,4,14,13
4762,15,10,12,9
4763,9,7,9,8
4764,13,9,12,9
4765,16,7,17,14
4766,17,13,15,12
4767,8,5,9,8
4768,7,4,8,7
4769,9,6,8,7
4770,13,8,15,12
4771,8,6,8,7
4772,15,7,14,11
4773,9,7,10,9
4774,16,11,15,12
4775,11,7,10,7
4776,13,9,12,9
4777,12,8,11,8
4778,11,6,12,11
4779,12,10,12,10
4780,10,8,10,7
4781,10,5,10,9
4782,13,11,13,10
4783,11,7,12,11
4784,12,10,13,10
4785,14,9,13,10
4786,8,3,9,8
4787,13,8,13,10
4788,11,5,10,9
4789,9,6,8,7
4790,15,10,14,11
4791,14,7,15,12
4792,10,8,11,8
4793,12,5,12,11
4794,10,4,8,7
4795,12,6,11,10
4796,12,5,9,8
4797,11,8,11,10
4798,11,5,9,8
4799,12,11,12,9
4800,9,5,9,8
4801,12,9,12,11
4802,9,7,9,8
4803,18,14,18,15
4804,12,11,12,9
4805,12,5,12,11
4806,11,7,11,9
4807,13,5,15,14
4808,14,11,15,12
4809,9,7,9,8
4810,9,4,9,8
4811,11,7,12,11
4812,8,5,9,8
4813,15,9,14,13
4814,18,14,18,15
4815,15,11,15,12
4816,15,9,15,14
4817,15,6,15,14
4818,15,9,15,14
4819,15,7,15,14
4820,12,6,9,8
4821,15,7,15,14
4822,12,7,10,9
4823,18,13,16,13
4824,9,5,9,7
4825,15,12,15,12
4826,12,8,11,10
4827,15,10,15,12
4828,14,11,14,13
4829,10,9,9,8
4830,14,10,15,12
4831,12,10,12,9
4832,18,11,18,16
4833,12,7,12,11
4834,11,3,12,11
4835,14,7,14,11
4836,9,6,9,8
4837,17,11,17,14
4838,15,10,15,12
4839,15,10,15,12
4840,12,8,11,10
4841,18,7,17,14
4842,14,10,13,10
4843,11,4,11,9
4844,14,8,15,13
4845,9,5,9,8
4846,15,10,15,12
4847,12,7,12,11
4848,11,5,9,8
4849,14,9,15,12
4850,17,10,16,13
4851,16,9,16,13
4852,11,9,12,9
4853,15,9,15,12
4854,17,11,17,14
4855,9,6,8,7
4856,14,11,14,11
4857,8,4,7,6
4858,12,10,13,10
4859,11,6,11,10
4860,17,11,17,14
4861,11,9,12,9
4862,12,8,14,13
4863,13,9,13,11
4864,9,7,10,7
4865,9,8,8,5
4866,11,7,10,9
4867,8,5,6,5
4868,8,3,8,7
4869,9,8,9,6
4870,8,2,8,6
4871,11,8,12,9
4872,10,5,10,9
4873,9,7,9,8
4874,15,8,15,14
4875,9,6,7,6
4876,12,7,11,10
4877,14,10,14,11
4878,12,7,11,10
4879,7,4,7,6
4880,9,6,7,6
4881,10,6,10,9
4882,11,6,10,9
4883,13,8,15,12
4884,8,6,8,7
4885,15,9,13,12
4886,14,9,13,10
4887,15,11,15,12
4888,15,12,15,12
4889,14,9,11,8
4890,17,11,16,14
4891,9,5,9,8
4892,11,8,12,11
4893,8,6,9,8
4894,11,7,9,8
4895,9,8,11,8
4896,15,9,15,12
4897,12,7,12,11
4898,13,12,13,10
4899,9,6,11,10
4900,12,9,11,8
4901,7,5,8,7
4902,11,9,10,9
4903,9,4,9,8
4904,8,6,8,7
4905,16,10,17,15
4906,12,8,12,9
4907,15,11,15,12
4908,12,9,12,9
4909,9,5,9,8
4910,14,9,15,12
4911,15,8,16,13
4912,12,9,10,7
4913,10,7,8,7
4914,17,13,16,13
4915,12,7,11,10
4916,11,7,11,10
4917,12,7,12,11
4918,15,10,15,12
4919,12,6,11,10
4920,11,7,11,8
4921,10,5,11,10
4922,11,8,10,7
4923,15,7,12,9
4924,10,8,10,7
4925,9,6,9,8
4926,9,4,12,11
4927,13,6,13,12
4928,11,8,11,8
4929,9,5,9,8
4930,9,7,8,7
4931,10,5,9,8
4932,9,8,8,7
4933,15,9,14,11
4934,9,8,8,7
4935,10,8,10,7
4936,13,10,12,9
4937,8,5,6,5
4938,13,9,12,9
4939,13,8,12,9
4940,13,10,15,12
4941,14,8,13,10
4942,5,4,7,6
4943,13,10,13,10
4944,10,8,11,9
4945,13,7,15,12
4946,6,5,8,7
4947,13,9,13,10
4948,12,9,12,9
4949,13,6,14,13
4950,9,5,11,10
4951,12,9,11,8
4952,11,11,11,8
4953,13,10,14,11
4954,14,10,15,12
4955,9,6,8,7
4956,14,8,14,13
4957,12,9,11,10
4958,11,9,10,9
4959,10,5,11,10
4960,10,8,10,7
4961,10,4,12,10
4962,13,9,15,12
4963,12,10,13,10
4964,11,9,9,6
4965,13,9,12,9
4966,14,10,13,10
4967,14,9,12,9
4968,13,7,9,8
4969,11,8,12,11
4970,9,6,10,9
4971,11,10,12,9
4972,13,11,11,8
4973,13,5,14,13
4974,14,8,14,11
4975,13,9,15,12
4976,12,7,11,10
4977,12,7,10,9
4978,11,9,12,9
4979,14,9,14,11
4980,11,8,12,9
4981,14,10,15,12
4982,13,10,11,10
4983,13,8,15,14
4984,11,10,10,7
4985,12,8,10,9
4986,13,11,15,12
4987,9,5,9,8
4988,15,9,15,12
4989,12,8,10,9
4990,9,5,9,8
4991,14,9,15,12
4992,14,8,12,9
4993,13,8,14,13
4994,12,9,12,9
4995,11,6,12,11
4996,16,11,17,14
4997,13,9,14,11
4998,13,6,13,12
4999,9,8,9,8
5000,9,6,9,8
5001,13,8,14,11
5002,12,10,14,11
5003,9,6,9,8
5004,12,7,12,11
5005,14,9,15,14
5006,11,9,12,9
5007,14,6,12,11
5008,10,4,12,11
5009,11,4,12,10
5010,14,10,14,11
5011,14,10,12,9
5012,14,9,15,14
5013,15,8,16,13
5014,11,6,9,8
5015,11,10,10,9
5016,7,5,9,8
5017,12,7,11,10
5018,11,8,11,8
5019,11,6,12,11
5020,15,10,13,10
5021,10,7,7,6
5022,8,7,8,5
5023,13,11,12,9
5024,10,10,10,7
5025,12,7,12,11
5026,15,11,15,12
5027,12,8,11,8
5028,12,8,12,9
5029,12,8,14,11
5030,12,10,12,9
5031,12,8,10,7
5032,8,3,5,4
5033,11,9,11,10
5034,10,5,11,10
5035,14,10,12,9
5036,13,11,11,8
5037,12,10,10,7
5038,12,7,12,9
5039,9,7,9,8
5040,10,6,11,10
5041,6,4,7,6
5042,9,5,9,8
5043,11,6,10,9
5044,9,6,7,6
5045,12,6,10,9
5046,11,8,9,6
5047,11,10,11,8
5048,13,10,14,11
5049,7,3,8,7
5050,15,9,18,15
5051,14,12,15,12
5052,12,8,11,10
5053,9,6,9,8
5054,18,13,18,15
5055,11,5,8,7
5056,14,10,15,12
5057,15,9,14,11
5058,15,10,17,14
5059,8,5,8,7
5060,14,8,14,13
5061,8,5,9,8
5062,10,9,11,10
5063,8,5,9,8
5064,18,9,18,15
5065,9,6,9,8
5066,11,8,12,9
5067,11,7,12,11
5068,15,12,15,12
5069,11,8,12,11
5070,16,10,18,14
5071,9,9,8,5
5072,9,7,8,7
5073,6,5,6,5
5074,11,7,12,11
5075,13,8,13,12
5076,18,9,17,14
5077,11,6,12,11
5078,15,11,15,12
5079,9,6,9,8
5080,8,5,6,5
5081,12,10,12,11
5082,11,7,12,11
5083,15,11,14,11
5084,9,6,9,8
5085,12,9,11,8
5086,18,14,18,15
5087,8,7,7,6
5088,11,8,12,9
5089,15,7,13,12
5090,12,5,10,9
5091,12,9,12,9
5092,18,9,17,14
5093,14,11,14,11
5094,11,5,10,9
5095,10,5,10,9
5096,15,10,15,12
5097,8,4,10,9
5098,10,6,9,8
5099,14,8,15,12
5100,12,10,11,9
5101,15,11,14,11
5102,11,8,12,11
5103,18,11,18,14
5104,18,10,18,15
5105,12,10,12,9
5106,12,7,12,11
5107,15,9,15,14
5108,12,9,12,9
5109,8,6,8,7
5110,12,8,11,8
5111,9,7,9,8
5112,15,9,14,11
5113,15,6,14,13
5114,11,9,12,9
5115,15,9,15,14
5116,15,10,13,12
5117,12,10,11,8
5118,17,9,14,11
5119,14,8,14,10
5120,11,7,11,10
5121,9,6,8,7
5122,12,7,12,11
5123,14,7,12,9
5124,15,8,14,12
5125,18,11,17,14
5126,14,9,15,12
5127,8,7,9,8
5128,16,9,17,14
5129,12,8,12,11
5130,9,7,9,8
5131,14,7,13,12
5132,9,7,9,8
5133,11,7,12,11
5134,10,5,10,9
5135,14,9,15,11
5136,14,7,14,11
5137,12,8,11,8
5138,10,7,12,11
5139,14,10,14,11
5140,12,6,10,9
5141,12,6,12,11
5142,12,10,11,8
5143,10,4,12,11
5144,11,5,10,9
5145,17,9,17,13
5146,9,4,9,8
5147,12,9,10,9
5148,14,8,15,12
5149,8,6,9,8
5150,12,7,12,11
5151,11,6,10,9
5152,12,7,11,10
5153,15,10,15,13
5154,9,7,8,7
5155,15,10,14,11
5156,9,7,9,8
5157,13,6,13,10
5158,14,8,11,8
5159,13,10,12,7
5160,11,6,11,10
5161,12,7,12,11
5162,12,9,12,9
5163,12,8,12,9
5164,17,14,17,13
5165,12,9,12,11
5166,12,5,12,11
5167,9,7,9,8
5168,18,11,18,15
5169,12,9,12,9
5170,11,9,12,9
5171,12,8,11,10
5172,14,6,14,13
5173,11,5,12,11
5174,11,10,10,7
5175,17,9,16,13
5176,18,13,18,15
5177,8,6,9,8
5178,14,9,14,13
5179,13,10,14,11
5180,9,5,9,8
5181,12,10,12,11
5182,12,8,12,11
5183,12,8,12,9
5184,15,13,15,12
5185,11,9,12,11
5186,14,9,13,10
5187,11,8,12,11
5188,12,6,11,10
5189,15,10,15,12
5190,8,6,9,8
5191,15,7,13,12
5192,12,9,12,11
5193,12,7,12,9
5194,13,10,14,12
5195,9,4,9,8
5196,12,7,14,13
5197,12,10,10,8
5198,14,7,14,13
5199,17,10,18,15
5200,12,6,12,11
5201,13,8,14,12
5202,14,11,15,12
5203,15,9,15,12
5204,10,6,10,8
5205,13,7,13,12
5206,15,8,15,14
5207,12,11,12,11
5208,9,3,9,8
5209,15,8,15,14
5210,12,7,10,9
5211,11,10,9,7
5212,15,11,15,13
5213,12,5,12,11
5214,11,7,12,10
5215,12,9,10,9
5216,12,10,12,9
5217,12,10,12,9
5218,12,8,12,11
5219,12,10,12,9
5220,14,6,14,13
5221,9,6,9,8
5222,12,8,11,10
5223,9,7,9,8
5224,12,8,11,8
5225,12,7,14,13
5226,12,8,12,11
5227,11,5,10,9
5228,9,5,11,10
5229,15,9,15,12
5230,14,5,14,13
5231,12,9,12,11
5232,12,9,14,11
5233,13,7,15,14
5234,9,8,9,8
5235,11,9,10,7
5236,15,10,14,13
5237,18,9,17,15
5238,9,5,9,8
5239,11,6,11,10
5240,15,12,15,12
5241,12,8,10,9
5242,12,4,11,10
5243,9,6,9,8
5244,9,6,9,8
5245,15,6,14,13
5246,12,10,13,10
5247,14,7,13,12
5248,12,7,12,11
5249,15,10,15,12
5250,9,5,9,8
5251,12,9,12,8
5252,8,6,9,8
5253,9,7,9,8
5254,15,8,15,14
5255,9,7,9,8
5256,15,7,15,14
5257,14,7,15,12
5258,12,11,11,8
5259,12,9,11,10
5260,15,11,14,13
5261,12,5,12,11
5262,9,6,8,7
5263,14,7,15,13
5264,8,6,9,8
5265,12,10,12,9
5266,12,9,12,9
5267,12,7,11,10
5268,12,8,12,11
5269,12,8,12,10
5270,12,9,11,8
5271,12,7,12,11
5272,9,3,9,7
5273,18,8,18,15
5274,18,13,18,15
5275,15,9,15,12
5276,9,6,9,8
5277,14,6,15,12
5278,14,10,14,11
5279,9,6,9,8
5280,12,7,12,11
5281,12,7,12,11
5282,11,7,11,10
5283,14,9,15,12
5284,12,10,12,9
5285,14,7,15,14
5286,15,9,15,12
5287,15,9,15,12
5288,11,5,11,9
5289,12,7,11,8
5290,15,7,13,12
5291,15,12,15,13
5292,12,8,12,11
5293,15,11,14,13
5294,9,4,9,8
5295,15,6,14,11
5296,12,8,12,11
5297,7,5,9,8
5298,12,7,12,7
5299,12,10,11,8
5300,12,11,12,11
5301,15,10,13,10
5302,10,7,12,11
5303,9,6,9,8
5304,14,9,14,11
5305,15,9,14,13
5306,14,9,12,9
5307,15,9,14,13
5308,11,9,11,10
5309,9,5,7,6
5310,14,10,14,11
5311,12,8,13,10
5312,12,7,9,8
5313,9,7,9,8
5314,11,5,12,10
5315,15,12,15,12
5316,10,5,11,9
5317,12,7,10,9
5318,12,9,10,9
5319,8,4,8,7
5320,9,6,9,8
5321,12,8,11,10
5322,12,7,12,11
5323,11,6,10,9
5324,9,5,9,8
5325,12,9,12,9
5326,17,12,16,13
5327,13,9,10,9
5328,10,9,9,8
5329,14,13,10,7
5330,11,9,10,7
5331,11,4,10,9
5332,8,6,8,7
5333,8,5,6,5
5334,11,6,11,10
5335,12,7,11,10
5336,14,9,15,12
5337,9,5,9,8
5338,18,10,18,15
5339,13,7,12,11
5340,8,4,11,9
5341,12,11,12,9
5342,15,7,14,12
5343,12,6,12,11
5344,11,5,11,9
5345,8,5,8,7
5346,12,10,12,9
5347,12,8,11,8
5348,12,9,12,9
5349,9,6,8,7
5350,14,7,15,14
5351,13,11,12,9
5352,9,7,11,8
5353,9,3,11,10
5354,10,7,11,10
5355,15,7,15,14
5356,9,7,9,8
5357,12,5,12,11
5358,11,7,12,11
5359,14,10,15,12
5360,14,7,14,13
5361,18,12,17,14
5362,8,4,8,7
5363,11,6,12,11
5364,12,5,12,11
5365,11,5,12,11
5366,14,8,15,14
5367,12,11,12,9
5368,15,7,15,13
5369,12,7,12,9
5370,15,9,15,12
5371,15,10,15,14
5372,14,9,15,13
5373,10,7,11,8
5374,15,9,14,12
5375,12,8,12,11
5376,14,5,15,14
5377,11,5,12,11
5378,12,7,12,11
5379,12,10,12,11
5380,15,11,15,10
5381,11,6,11,8
5382,10,5,12,10
5383,12,9,14,11
5384,12,9,11,10
5385,14,9,15,14
5386,12,8,12,10
5387,14,7,15,12
5388,14,9,15,12
5389,12,8,12,11
5390,13,10,14,12
5391,8,4,7,6
5392,11,5,12,10
5393,15,7,15,14
5394,9,6,8,7
5395,11,3,11,10
5396,9,7,9,8
5397,14,9,15,12
5398,12,7,12,10
5399,12,9,12,11
5400,15,8,14,13
5401,9,6,9,8
5402,14,8,14,11
5403,17,11,16,13
5404,12,7,12,11
5405,9,7,8,7
5406,14,9,15,12
5407,12,7,11,8
5408,12,6,12,11
5409,15,12,15,12
5410,14,11,14,11
5411,12,7,12,11
5412,12,10,12,9
5413,15,12,15,12
5414,14,9,14,11
5415,12,8,12,11
5416,15,7,15,14
5417,15,11,14,11
5418,15,10,15,12
5419,11,3,10,9
5420,7,5,9,8
5421,15,8,12,10
5422,7,4,8,7
5423,13,11,12,9
5424,12,6,12,11
5425,10,10,12,9
5426,12,7,12,9
5427,9,4,8,7
5428,11,8,11,10
5429,9,8,11,10
5430,14,9,14,11
5431,8,4,8,7
5432,8,6,7,6
5433,8,4,8,7
5434,10,5,9,8
5435,12,9,12,11
5436,11,10,10,7
5437,15,12,14,11
5438,12,7,12,11
5439,11,6,12,11
5440,14,10,15,12
5441,9,6,9,8
5442,15,8,14,11
5443,14,8,13,12
5444,11,8,11,8
5445,15,9,14,13
5446,13,6,13,11
5447,9,8,10,7
5448,12,8,11,8
5449,11,7,9,8
5450,11,9,10,7
5451,14,10,14,11
5452,9,8,9,8
5453,11,6,11,10
5454,17,13,14,11
5455,10,8,8,5
5456,12,7,12,9
5457,13,9,12,9
5458,11,9,9,6
5459,15,12,13,10
5460,13,10,14,11
5461,9,7,9,8
5462,9,5,8,7
5463,16,10,16,13
5464,15,8,15,13
5465,12,9,12,9
5466,10,6,12,11
5467,11,7,10,9
5468,12,7,12,10
5469,13,8,15,12
5470,16,11,17,14
5471,8,6,8,7
5472,14,11,14,10
5473,15,9,14,13
5474,8,6,8,7
5475,9,6,10,9
5476,11,5,10,9
5477,15,9,14,11
5478,13,10,14,11
5479,9,3,9,8
5480,12,5,11,10
5481,15,7,14,12
5482,12,9,12,9
5483,15,9,14,13
5484,14,10,15,14
5485,12,6,11,10
5486,12,8,12,11
5487,15,12,15,12
5488,15,11,15,12
5489,12,8,12,9
5490,13,9,13,10
5491,12,6,12,11
5492,11,9,11,8
5493,11,7,11,10
5494,14,7,14,12
5495,9,8,9,6
5496,9,8,9,8
5497,12,9,12,11
5498,9,5,10,9
5499,17,8,16,13
5500,11,8,11,10
5501,14,11,15,13
5502,17,11,16,13
5503,12,6,13,10
5504,9,7,8,7
5505,12,8,12,11
5506,13,6,15,12
5507,12,6,12,11
5508,14,10,13,12
5509,8,6,8,7
5510,12,7,12,9
5511,8,7,9,8
5512,11,8,11,8
5513,16,11,14,11
5514,11,9,13,10
5515,14,6,15,13
5516,11,7,11,8
5517,12,9,12,9
5518,14,8,15,12
5519,9,4,10,9
5520,9,5,7,6
5521,9,6,9,8
5522,13,8,13,10
5523,12,10,11,8
5524,14,8,13,10
5525,14,7,13,12
5526,10,6,9,8
5527,16,12,15,12
5528,12,8,12,11
5529,15,11,15,12
5530,11,8,11,10
5531,15,11,14,9
5532,15,10,15,12
5533,10,9,11,6
5534,17,8,17,14
5535,8,6,8,7
5536,14,11,11,8
5537,14,7,13,12
5538,15,11,15,12
5539,17,15,18,15
5540,12,8,12,11
5541,9,7,9,8
5542,12,10,12,9
5543,12,6,11,10
5544,13,9,14,11
5545,12,9,10,9
5546,9,7,8,7
5547,14,7,15,12
5548,12,11,12,9
5549,15,9,15,12
5550,9,4,9,8
5551,12,6,12,11
5552,15,9,15,12
5553,9,6,9,8
5554,12,4,12,11
5555,12,7,11,10
5556,16,14,17,14
5557,14,7,12,11
5558,11,8,11,10
5559,13,9,15,12
5560,12,7,8,7
5561,9,8,9,8
5562,11,7,11,7
5563,13,7,12,11
5564,12,9,12,11
5565,12,10,12,11
5566,15,9,15,14
5567,11,6,11,10
5568,10,7,11,10
5569,15,10,14,11
5570,15,7,15,14
5571,8,3,8,7
5572,13,7,15,12
5573,9,4,8,7
5574,7,6,8,7
5575,9,5,8,7
5576,13,11,13,10
5577,13,11,13,10
5578,12,9,13,10
5579,13,9,11,8
5580,8,4,8,7
5581,9,4,8,7
5582,13,9,17,14
5583,6,3,9,8
5584,12,8,10,8
5585,12,10,12,9
5586,12,8,12,9
5587,12,7,12,11
5588,17,11,18,15
5589,9,3,9,8
5590,11,6,11,10
5591,12,11,12,9
5592,14,10,13,10
5593,9,7,9,6
5594,12,8,11,10
5595,12,10,12,9
5596,8,5,6,5
5597,12,8,13,10
5598,15,8,14,11
5599,14,8,15,12
5600,10,9,10,9
5601,15,8,13,12
5602,12,7,12,11
5603,11,6,12,11
5604,12,6,13,10
5605,10,7,12,10
5606,15,11,14,11
5607,11,7,11,8
5608,14,9,14,11
5609,12,6,15,13
5610,9,6,10,9
5611,18,11,17,15
5612,9,7,8,7
5613,12,10,11,8
5614,10,8,10,7
5615,12,5,12,11
5616,11,6,11,9
5617,16,11,16,13
5618,17,8,17,14
5619,11,7,10,7
5620,15,12,15,12
5621,9,5,8,7
5622,14,9,15,14
5623,13,7,13,12
5624,10,8,12,11
5625,13,8,13,10
5626,11,8,10,7
5627,9,4,10,9
5628,9,9,9,8
5629,12,11,11,8
5630,12,7,10,9
5631,9,6,7,6
5632,12,8,12,9
5633,12,6,13,10
5634,17,13,14,12
5635,14,8,15,12
5636,7,3,7,4
5637,9,6,8,7
5638,10,6,9,8
5639,14,8,15,12
5640,9,5,9,8
5641,14,10,13,9
5642,10,6,10,9
5643,15,9,15,12
5644,9,7,8,7
5645,11,7,11,8
5646,14,8,13,12
5647,11,5,8,7
5648,17,12,17,14
5649,7,3,7,5
5650,14,11,13,10
5651,8,7,9,8
5652,12,9,11,8
5653,11,5,10,9
5654,14,9,13,10
5655,12,7,10,9
5656,11,6,12,11
5657,9,5,8,7
5658,11,5,10,9
5659,11,7,11,8
5660,11,10,11,8
5661,14,9,13,10
5662,12,9,11,8
5663,13,9,14,11
5664,12,9,11,8
5665,12,9,12,9
5666,9,7,9,8
5667,7,5,7,6
5668,10,6,10,9
5669,10,6,12,11
5670,11,9,9,6
5671,11,6,12,11
5672,15,8,18,15
5673,7,6,8,7
5674,12,8,15,14
5675,11,9,12,11
5676,12,8,12,11
5677,15,10,12,9
5678,12,5,12,11
5679,15,8,12,9
5680,15,11,14,11
5681,11,9,9,8
5682,17,10,17,14
5683,7,5,6,5
5684,11,9,11,7
5685,14,7,15,14
5686,7,4,8,7
5687,13,10,15,12
5688,9,8,9,8
5689,8,7,8,7
5690,9,6,9,8
5691,15,8,17,14
5692,12,6,12,11
5693,15,8,13,11
5694,8,5,6,5
5695,12,9,14,11
5696,11,6,10,9
5697,13,9,13,12
5698,6,5,8,7
5699,11,7,10,7
5700,17,12,14,11
5701,11,6,11,10
5702,11,6,11,10
5703,11,9,12,9
5704,11,10,11,8
5705,15,9,15,12
5706,9,7,9,8
5707,18,10,18,15
5708,12,6,12,11
5709,13,6,14,13
5710,12,8,12,11
5711,9,6,10,9
5712,12,11,12,9
5713,11,4,12,11
5714,8,4,8,7
5715,14,10,14,11
5716,10,7,10,9
5717,15,8,14,13
5718,11,8,10,9
5719,11,5,12,11
5720,12,8,12,9
5721,15,9,15,12
5722,13,8,13,10
5723,12,4,12,11
5724,11,7,11,8
5725,12,8,12,9
5726,13,10,14,11
5727,11,9,12,9
5728,12,7,11,10
5729,14,10,15,12
5730,16,12,16,13
5731,11,6,11,10
5732,15,10,14,11
5733,14,9,14,13
5734,9,6,9,8
5735,9,6,9,8
5736,12,7,12,11
5737,9,8,9,8
5738,14,8,14,13
5739,7,4,9,8
5740,15,11,15,11
5741,8,4,8,6
5742,15,8,15,12
5743,15,11,15,12
5744,12,9,12,9
5745,15,9,14,11
5746,12,4,12,11
5747,9,5,9,8
5748,15,10,15,12
5749,13,7,13,11
5750,15,8,15,12
5751,9,4,9,8
5752,15,11,14,10
5753,12,6,12,11
5754,11,9,11,8
5755,15,11,15,11
5756,15,11,13,12
5757,12,7,12,9
5758,12,6,12,11
5759,9,7,8,7
5760,15,9,15,12
5761,15,9,15,12
5762,12,6,11,10
5763,11,5,12,11
5764,7,5,9,8
5765,14,10,13,10
5766,8,4,8,7
5767,11,9,11,10
5768,8,5,10,9
5769,14,11,14,10
5770,9,5,9,8
5771,9,6,9,8
5772,12,10,11,10
5773,11,6,12,11
5774,18,9,18,15
5775,12,5,11,10
5776,12,5,12,11
5777,15,10,14,11
5778,11,7,12,11
5779,12,11,12,10
5780,9,3,9,7
5781,15,10,13,10
5782,9,7,9,8
5783,12,9,12,9
5784,12,7,12,9
5785,12,6,12,9
5786,15,9,15,10
5787,14,11,15,12
5788,15,6,15,14
5789,15,13,15,12
5790,9,5,9,7
5791,9,6,9,7
5792,10,7,11,10
5793,10,6,10,9
5794,15,6,15,12
5795,10,6,12,10
5796,13,9,12,9
5797,11,6,11,9
5798,15,8,14,12
5799,12,10,12,9
5800,9,4,9,8
5801,15,10,15,12
5802,12,10,11,8
5803,8,5,9,8
5804,9,6,9,8
5805,8,6,8,7
5806,15,7,15,14
5807,12,6,12,11
5808,14,10,15,12
5809,12,8,12,11
5810,9,6,9,8
5811,10,6,11,8
5812,12,8,12,9
5813,14,12,14,11
5814,13,11,13,10
5815,7,6,8,7
5816,14,7,13,12
5817,15,9,15,13
5818,11,8,11,10
5819,14,10,14,11
5820,12,8,12,10
5821,12,7,11,10
5822,12,9,12,9
5823,10,8,10,8
5824,12,7,12,11
5825,15,11,14,11
5826,15,8,14,11
5827,12,8,12,9
5828,14,10,14,11
5829,13,8,14,13
5830,12,9,11,8
5831,18,11,16,14
5832,14,8,13,11
5833,8,4,9,8
5834,15,9,13,10
5835,10,9,8,7
5836,12,9,12,11
5837,13,7,13,11
5838,14,10,14,10
5839,12,7,12,11
5840,11,8,8,6
5841,10,8,8,7
5842,13,10,15,12
5843,9,7,9,8
5844,12,9,12,9
5845,13,8,15,12
5846,10,8,11,8
5847,14,9,14,11
5848,7,6,9,8
5849,8,6,9,8
5850,11,6,10,9
5851,15,12,14,10
5852,8,6,8,7
5853,9,7,9,8
5854,12,8,11,9
5855,12,8,12,11
5856,11,6,9,8
5857,10,7,10,9
5858,10,8,11,8
5859,13,7,13,12
5860,9,3,6,5
5861,9,5,8,7
5862,15,10,15,14
5863,14,9,14,10
5864,9,8,10,8
5865,12,5,10,8
5866,11,10,10,7
5867,11,6,11,10
5868,11,5,12,11
5869,14,9,15,12
5870,15,11,15,11
5871,17,8,14,10
5872,11,9,10,9
5873,12,8,9,8
5874,12,9,11,8
5875,10,5,10,9
5876,10,5,11,10
5877,18,10,17,13
5878,12,4,12,10
5879,9,3,9,8
5880,11,8,12,10
5881,10,7,13,11
5882,8,7,8,7
5883,7,5,7,6
5884,12,7,11,8
5885,14,8,13,11
5886,12,6,12,11
5887,12,11,11,9
5888,10,5,10,9
5889,9,6,10,9
5890,9,9,11,8
5891,9,4,8,7
5892,8,6,9,8
5893,11,5,12,11
5894,12,8,12,11
5895,15,9,15,12
5896,9,4,9,8
5897,17,12,18,15
5898,16,9,16,13
5899,14,11,14,11
5900,15,11,14,11
5901,15,12,15,11
5902,15,11,15,12
5903,11,6,12,10
5904,15,10,15,12
5905,12,6,12,10
5906,12,7,11,10
5907,12,10,9,6
5908,8,6,8,7
5909,9,4,8,7
5910,12,8,12,11
5911,18,14,18,14
5912,15,9,15,14
5913,15,7,15,14
5914,8,7,6,5
5915,10,4,11,10
5916,9,5,9,8
5917,14,9,15,12
5918,15,8,15,14
5919,12,10,12,11
5920,12,8,11,8
5921,17,8,18,15
5922,12,4,12,10
5923,14,10,13,10
5924,12,9,11,10
5925,14,5,15,14
5926,11,5,12,11
5927,12,7,12,11
5928,10,7,12,11
5929,12,8,12,9
5930,9,5,9,7
5931,12,9,12,11
5932,8,5,7,6
5933,14,8,14,13
5934,12,7,12,11
5935,8,7,8,7
5936,11,7,11,10
5937,14,12,13,10
5938,6,4,7,6
5939,12,8,12,9
5940,13,10,15,11
5941,17,11,16,12
5942,11,9,12,10
5943,14,10,14,10
5944,11,7,12,10
5945,9,4,9,8
5946,9,6,9,8
5947,12,7,11,10
5948,10,7,8,7
5949,12,7,12,10
5950,13,10,15,12
5951,9,5,9,7
5952,11,7,11,7
5953,13,8,12,10
5954,11,10,12,9
5955,12,9,12,9
5956,15,12,13,9
5957,11,8,12,9
5958,14,8,16,12
5959,12,9,10,7
5960,15,9,14,12
5961,17,11,15,12
5962,17,12,16,12
5963,9,5,9,8
5964,8,5,8,7
5965,15,8,14,11
5966,10,5,10,8
5967,9,7,7,6
5968,6,4,7,6
5969,10,8,11,8
5970,8,5,9,8
5971,14,11,15,11
5972,11,8,11,8
5973,9,6,9,8
5974,10,7,10,8
5975,14,11,14,11
5976,13,7,13,12
5977,13,9,14,11
5978,12,8,12,9
5979,12,6,10,7
5980,15,12,17,13
5981,12,10,11,8
5982,14,8,12,9
5983,17,15,17,12
5984,16,10,16,12
5985,9,6,8,7
5986,12,10,12,9
5987,9,5,9,8
5988,11,8,12,11
5989,12,9,12,10
5990,11,7,12,11
5991,14,8,14,13
5992,12,10,12,9
5993,12,10,12,9
5994,12,7,12,7
5995,11,5,11,10
5996,9,7,8,5
5997,10,7,12,11
5998,13,8,15,12
5999,9,3,8,7
6000,9,6,8,7
6001,14,8,12,11
6002,9,5,8,7
6003,9,5,9,8
6004,8,3,8,7
6005,12,10,12,9
6006,14,10,18,15
6007,7,3,8,7
6008,18,12,18,15
6009,15,12,15,12
6010,9,4,9,8
6011,15,11,15,12
6012,14,8,15,11
6013,9,6,9,7
6014,9,5,9,8
6015,12,6,12,11
6016,12,9,12,9
6017,12,8,11,8
6018,11,8,11,8
6019,13,9,13,10
6020,12,7,12,11
6021,9,4,9,8
6022,10,8,11,9
6023,12,7,10,9
