EPISODES,DQN,PPO
4902,0.8181818181818182,0.9
4903,0.4444444444444444,0.8888888888888888
4904,0.75,0.875
4905,0.625,0.8823529411764706
4906,0.6666666666666666,0.75
4907,0.7333333333333333,0.8
4908,0.75,0.75
4909,0.5555555555555556,0.8888888888888888
4910,0.6428571428571429,0.8
4911,0.5333333333333333,0.8125
4912,0.75,0.7
4913,0.7,0.875
4914,0.7647058823529411,0.8125
4915,0.5833333333333334,0.9090909090909091
4916,0.6363636363636364,0.9090909090909091
4917,0.5833333333333334,0.9166666666666666
4918,0.6666666666666666,0.8
4919,0.5,0.9090909090909091
4920,0.6363636363636364,0.7272727272727273
4921,0.5,0.9090909090909091
4922,0.7272727272727273,0.7
4923,0.4666666666666667,0.75
4924,0.8,0.7
4925,0.6666666666666666,0.8888888888888888
4926,0.4444444444444444,0.9166666666666666
4927,0.46153846153846156,0.9230769230769231
4928,0.7272727272727273,0.7272727272727273
4929,0.5555555555555556,0.8888888888888888
4930,0.7777777777777778,0.875
4931,0.5,0.8888888888888888
4932,0.8888888888888888,0.875
4933,0.6,0.7857142857142857
4934,0.8888888888888888,0.875
4935,0.8,0.7
4936,0.7692307692307693,0.75
4937,0.625,0.8333333333333334
4938,0.6923076923076923,0.75
4939,0.6153846153846154,0.75
4940,0.7692307692307693,0.8
4941,0.5714285714285714,0.7692307692307693
4942,0.8,0.8571428571428571
4943,0.7692307692307693,0.7692307692307693
4944,0.8,0.8181818181818182
4945,0.5384615384615384,0.8
4946,0.8333333333333334,0.875
4947,0.6923076923076923,0.7692307692307693
4948,0.75,0.75
4949,0.46153846153846156,0.9285714285714286
4950,0.5555555555555556,0.9090909090909091
4951,0.75,0.7272727272727273
4952,1.0,0.7272727272727273
4953,0.7692307692307693,0.7857142857142857
4954,0.7142857142857143,0.8
4955,0.6666666666666666,0.875
4956,0.5714285714285714,0.9285714285714286
4957,0.75,0.9090909090909091
4958,0.8181818181818182,0.9
4959,0.5,0.9090909090909091
4960,0.8,0.7
4961,0.4,0.8333333333333334
4962,0.6923076923076923,0.8
4963,0.8333333333333334,0.7692307692307693
4964,0.8181818181818182,0.6666666666666666
4965,0.6923076923076923,0.75
4966,0.7142857142857143,0.7692307692307693
4967,0.6428571428571429,0.75
4968,0.5384615384615384,0.8888888888888888
4969,0.7272727272727273,0.9166666666666666
4970,0.6666666666666666,0.9
4971,0.9090909090909091,0.75
4972,0.8461538461538461,0.7272727272727273
4973,0.38461538461538464,0.9285714285714286
4974,0.5714285714285714,0.7857142857142857
4975,0.6923076923076923,0.8
4976,0.5833333333333334,0.9090909090909091
4977,0.5833333333333334,0.9
4978,0.8181818181818182,0.75
4979,0.6428571428571429,0.7857142857142857
4980,0.7272727272727273,0.75
4981,0.7142857142857143,0.8
4982,0.7692307692307693,0.9090909090909091
4983,0.6153846153846154,0.9333333333333333
4984,0.9090909090909091,0.7
4985,0.6666666666666666,0.9
4986,0.8461538461538461,0.8
4987,0.5555555555555556,0.8888888888888888
4988,0.6,0.8
4989,0.6666666666666666,0.9
4990,0.5555555555555556,0.8888888888888888
4991,0.6428571428571429,0.8
4992,0.5714285714285714,0.75
4993,0.6153846153846154,0.9285714285714286
4994,0.75,0.75
4995,0.5454545454545454,0.9166666666666666
4996,0.6875,0.8235294117647058
4997,0.6923076923076923,0.7857142857142857
4998,0.46153846153846156,0.9230769230769231
4999,0.8888888888888888,0.8888888888888888
5000,0.6666666666666666,0.8888888888888888
5001,0.6153846153846154,0.7857142857142857
5002,0.8333333333333334,0.7857142857142857
5003,0.6666666666666666,0.8888888888888888
5004,0.5833333333333334,0.9166666666666666
5005,0.6428571428571429,0.9333333333333333
5006,0.8181818181818182,0.75
5007,0.42857142857142855,0.9166666666666666
5008,0.4,0.9166666666666666
5009,0.36363636363636365,0.8333333333333334
5010,0.7142857142857143,0.7857142857142857
5011,0.7142857142857143,0.75
5012,0.6428571428571429,0.9333333333333333
5013,0.5333333333333333,0.8125
5014,0.5454545454545454,0.8888888888888888
5015,0.9090909090909091,0.9
5016,0.7142857142857143,0.8888888888888888
5017,0.5833333333333334,0.9090909090909091
5018,0.7272727272727273,0.7272727272727273
5019,0.5454545454545454,0.9166666666666666
5020,0.6666666666666666,0.7692307692307693
5021,0.7,0.8571428571428571
5022,0.875,0.625
5023,0.8461538461538461,0.75
5024,1.0,0.7
5025,0.5833333333333334,0.9166666666666666
5026,0.7333333333333333,0.8
5027,0.6666666666666666,0.7272727272727273
5028,0.6666666666666666,0.75
5029,0.6666666666666666,0.7857142857142857
5030,0.8333333333333334,0.75
5031,0.6666666666666666,0.7
5032,0.375,0.8
5033,0.8181818181818182,0.9090909090909091
5034,0.5,0.9090909090909091
5035,0.7142857142857143,0.75
5036,0.8461538461538461,0.7272727272727273
5037,0.8333333333333334,0.7
5038,0.5833333333333334,0.75
5039,0.7777777777777778,0.8888888888888888
5040,0.6,0.9090909090909091
5041,0.6666666666666666,0.8571428571428571
5042,0.5555555555555556,0.8888888888888888
5043,0.5454545454545454,0.9
5044,0.6666666666666666,0.8571428571428571
5045,0.5,0.9
5046,0.7272727272727273,0.6666666666666666
5047,0.9090909090909091,0.7272727272727273
5048,0.7692307692307693,0.7857142857142857
5049,0.42857142857142855,0.875
5050,0.6,0.8333333333333334
5051,0.8571428571428571,0.8
5052,0.6666666666666666,0.9090909090909091
5053,0.6666666666666666,0.8888888888888888
5054,0.7222222222222222,0.8333333333333334
5055,0.45454545454545453,0.875
5056,0.7142857142857143,0.8
5057,0.6,0.7857142857142857
5058,0.6666666666666666,0.8235294117647058
5059,0.625,0.875
5060,0.5714285714285714,0.9285714285714286
5061,0.625,0.8888888888888888
5062,0.9,0.9090909090909091
5063,0.625,0.8888888888888888
5064,0.5,0.8333333333333334
5065,0.6666666666666666,0.8888888888888888
5066,0.7272727272727273,0.75
5067,0.6363636363636364,0.9166666666666666
5068,0.8,0.8
5069,0.7272727272727273,0.9166666666666666
5070,0.625,0.7777777777777778
5071,1.0,0.625
5072,0.7777777777777778,0.875
5073,0.8333333333333334,0.8333333333333334
5074,0.6363636363636364,0.9166666666666666
5075,0.6153846153846154,0.9230769230769231
5076,0.5,0.8235294117647058
5077,0.5454545454545454,0.9166666666666666
5078,0.7333333333333333,0.8
5079,0.6666666666666666,0.8888888888888888
5080,0.625,0.8333333333333334
5081,0.8333333333333334,0.9166666666666666
5082,0.6363636363636364,0.9166666666666666
5083,0.7333333333333333,0.7857142857142857
5084,0.6666666666666666,0.8888888888888888
5085,0.75,0.7272727272727273
5086,0.7777777777777778,0.8333333333333334
5087,0.875,0.8571428571428571
5088,0.7272727272727273,0.75
5089,0.4666666666666667,0.9230769230769231
5090,0.4166666666666667,0.9
5091,0.75,0.75
5092,0.5,0.8235294117647058
5093,0.7857142857142857,0.7857142857142857
5094,0.45454545454545453,0.9
5095,0.5,0.9
5096,0.6666666666666666,0.8
5097,0.5,0.9
5098,0.6,0.8888888888888888
5099,0.5714285714285714,0.8
5100,0.8333333333333334,0.8181818181818182
5101,0.7333333333333333,0.7857142857142857
5102,0.7272727272727273,0.9166666666666666
5103,0.6111111111111112,0.7777777777777778
5104,0.5555555555555556,0.8333333333333334
5105,0.8333333333333334,0.75
5106,0.5833333333333334,0.9166666666666666
5107,0.6,0.9333333333333333
5108,0.75,0.75
5109,0.75,0.875
5110,0.6666666666666666,0.7272727272727273
5111,0.7777777777777778,0.8888888888888888
5112,0.6,0.7857142857142857
5113,0.4,0.9285714285714286
5114,0.8181818181818182,0.75
5115,0.6,0.9333333333333333
5116,0.6666666666666666,0.9230769230769231
5117,0.8333333333333334,0.7272727272727273
5118,0.5294117647058824,0.7857142857142857
5119,0.5714285714285714,0.7142857142857143
5120,0.6363636363636364,0.9090909090909091
5121,0.6666666666666666,0.875
5122,0.5833333333333334,0.9166666666666666
5123,0.5,0.75
5124,0.5333333333333333,0.8571428571428571
5125,0.6111111111111112,0.8235294117647058
5126,0.6428571428571429,0.8
5127,0.875,0.8888888888888888
5128,0.5625,0.8235294117647058
5129,0.6666666666666666,0.9166666666666666
5130,0.7777777777777778,0.8888888888888888
5131,0.5,0.9230769230769231
5132,0.7777777777777778,0.8888888888888888
5133,0.6363636363636364,0.9166666666666666
5134,0.5,0.9
5135,0.6428571428571429,0.7333333333333333
5136,0.5,0.7857142857142857
5137,0.6666666666666666,0.7272727272727273
5138,0.7,0.9166666666666666
5139,0.7142857142857143,0.7857142857142857
5140,0.5,0.9
5141,0.5,0.9166666666666666
5142,0.8333333333333334,0.7272727272727273
5143,0.4,0.9166666666666666
5144,0.45454545454545453,0.9
5145,0.5294117647058824,0.7647058823529411
5146,0.4444444444444444,0.8888888888888888
5147,0.75,0.9
5148,0.5714285714285714,0.8
5149,0.75,0.8888888888888888
5150,0.5833333333333334,0.9166666666666666
5151,0.5454545454545454,0.9
5152,0.5833333333333334,0.9090909090909091
5153,0.6666666666666666,0.8666666666666667
5154,0.7777777777777778,0.875
5155,0.6666666666666666,0.7857142857142857
5156,0.7777777777777778,0.8888888888888888
5157,0.46153846153846156,0.7692307692307693
5158,0.5714285714285714,0.7272727272727273
5159,0.7692307692307693,0.5833333333333334
5160,0.5454545454545454,0.9090909090909091
5161,0.5833333333333334,0.9166666666666666
5162,0.75,0.75
5163,0.6666666666666666,0.75
5164,0.8235294117647058,0.7647058823529411
5165,0.75,0.9166666666666666
5166,0.4166666666666667,0.9166666666666666
5167,0.7777777777777778,0.8888888888888888
5168,0.6111111111111112,0.8333333333333334
5169,0.75,0.75
5170,0.8181818181818182,0.75
5171,0.6666666666666666,0.9090909090909091
5172,0.42857142857142855,0.9285714285714286
5173,0.45454545454545453,0.9166666666666666
5174,0.9090909090909091,0.7
5175,0.5294117647058824,0.8125
5176,0.7222222222222222,0.8333333333333334
5177,0.75,0.8888888888888888
5178,0.6428571428571429,0.9285714285714286
5179,0.7692307692307693,0.7857142857142857
5180,0.5555555555555556,0.8888888888888888
5181,0.8333333333333334,0.9166666666666666
5182,0.6666666666666666,0.9166666666666666
5183,0.6666666666666666,0.75
5184,0.8666666666666667,0.8
5185,0.8181818181818182,0.9166666666666666
5186,0.6428571428571429,0.7692307692307693
5187,0.7272727272727273,0.9166666666666666
5188,0.5,0.9090909090909091
5189,0.6666666666666666,0.8
5190,0.75,0.8888888888888888
5191,0.4666666666666667,0.9230769230769231
5192,0.75,0.9166666666666666
5193,0.5833333333333334,0.75
5194,0.7692307692307693,0.8571428571428571
5195,0.4444444444444444,0.8888888888888888
5196,0.5833333333333334,0.9285714285714286
5197,0.8333333333333334,0.8
5198,0.5,0.9285714285714286
5199,0.5882352941176471,0.8333333333333334
5200,0.5,0.9166666666666666
5201,0.6153846153846154,0.8571428571428571
5202,0.7857142857142857,0.8
5203,0.6,0.8
5204,0.6,0.8
5205,0.5384615384615384,0.9230769230769231
5206,0.5333333333333333,0.9333333333333333
5207,0.9166666666666666,0.9166666666666666
5208,0.3333333333333333,0.8888888888888888
5209,0.5333333333333333,0.9333333333333333
5210,0.5833333333333334,0.9
5211,0.9090909090909091,0.7777777777777778
5212,0.7333333333333333,0.8666666666666667
5213,0.4166666666666667,0.9166666666666666
5214,0.6363636363636364,0.8333333333333334
5215,0.75,0.9
5216,0.8333333333333334,0.75
5217,0.8333333333333334,0.75
5218,0.6666666666666666,0.9166666666666666
5219,0.8333333333333334,0.75
5220,0.42857142857142855,0.9285714285714286
5221,0.6666666666666666,0.8888888888888888
5222,0.6666666666666666,0.9090909090909091
5223,0.7777777777777778,0.8888888888888888
5224,0.6666666666666666,0.7272727272727273
5225,0.5833333333333334,0.9285714285714286
5226,0.6666666666666666,0.9166666666666666
5227,0.45454545454545453,0.9
5228,0.5555555555555556,0.9090909090909091
5229,0.6,0.8
5230,0.35714285714285715,0.9285714285714286
5231,0.75,0.9166666666666666
5232,0.75,0.7857142857142857
5233,0.5384615384615384,0.9333333333333333
5234,0.8888888888888888,0.8888888888888888
5235,0.8181818181818182,0.7
5236,0.6666666666666666,0.9285714285714286
5237,0.5,0.8823529411764706
5238,0.5555555555555556,0.8888888888888888
5239,0.5454545454545454,0.9090909090909091
5240,0.8,0.8
5241,0.6666666666666666,0.9
5242,0.3333333333333333,0.9090909090909091
5243,0.6666666666666666,0.8888888888888888
5244,0.6666666666666666,0.8888888888888888
5245,0.4,0.9285714285714286
5246,0.8333333333333334,0.7692307692307693
5247,0.5,0.9230769230769231
5248,0.5833333333333334,0.9166666666666666
5249,0.6666666666666666,0.8
5250,0.5555555555555556,0.8888888888888888
5251,0.75,0.6666666666666666
5252,0.75,0.8888888888888888
5253,0.7777777777777778,0.8888888888888888
5254,0.5333333333333333,0.9333333333333333
5255,0.7777777777777778,0.8888888888888888
5256,0.4666666666666667,0.9333333333333333
5257,0.5,0.8
5258,0.9166666666666666,0.7272727272727273
5259,0.75,0.9090909090909091
5260,0.7333333333333333,0.9285714285714286
5261,0.4166666666666667,0.9166666666666666
5262,0.6666666666666666,0.875
5263,0.5,0.8666666666666667
5264,0.75,0.8888888888888888
5265,0.8333333333333334,0.75
5266,0.75,0.75
5267,0.5833333333333334,0.9090909090909091
5268,0.6666666666666666,0.9166666666666666
5269,0.6666666666666666,0.8333333333333334
5270,0.75,0.7272727272727273
5271,0.5833333333333334,0.9166666666666666
5272,0.3333333333333333,0.7777777777777778
5273,0.4444444444444444,0.8333333333333334
5274,0.7222222222222222,0.8333333333333334
5275,0.6,0.8
5276,0.6666666666666666,0.8888888888888888
5277,0.42857142857142855,0.8
5278,0.7142857142857143,0.7857142857142857
5279,0.6666666666666666,0.8888888888888888
5280,0.5833333333333334,0.9166666666666666
5281,0.5833333333333334,0.9166666666666666
5282,0.6363636363636364,0.9090909090909091
5283,0.6428571428571429,0.8
5284,0.8333333333333334,0.75
5285,0.5,0.9333333333333333
5286,0.6,0.8
5287,0.6,0.8
5288,0.45454545454545453,0.8181818181818182
5289,0.5833333333333334,0.7272727272727273
5290,0.4666666666666667,0.9230769230769231
5291,0.8,0.8666666666666667
5292,0.6666666666666666,0.9166666666666666
5293,0.7333333333333333,0.9285714285714286
5294,0.4444444444444444,0.8888888888888888
5295,0.4,0.7857142857142857
5296,0.6666666666666666,0.9166666666666666
5297,0.7142857142857143,0.8888888888888888
5298,0.5833333333333334,0.5833333333333334
5299,0.8333333333333334,0.7272727272727273
5300,0.9166666666666666,0.9166666666666666
5301,0.6666666666666666,0.7692307692307693
5302,0.7,0.9166666666666666
5303,0.6666666666666666,0.8888888888888888
5304,0.6428571428571429,0.7857142857142857
5305,0.6,0.9285714285714286
5306,0.6428571428571429,0.75
5307,0.6,0.9285714285714286
5308,0.8181818181818182,0.9090909090909091
5309,0.5555555555555556,0.8571428571428571
5310,0.7142857142857143,0.7857142857142857
5311,0.6666666666666666,0.7692307692307693
5312,0.5833333333333334,0.8888888888888888
5313,0.7777777777777778,0.8888888888888888
5314,0.45454545454545453,0.8333333333333334
5315,0.8,0.8
5316,0.5,0.8181818181818182
5317,0.5833333333333334,0.9
5318,0.75,0.9
5319,0.5,0.875
5320,0.6666666666666666,0.8888888888888888
5321,0.6666666666666666,0.9090909090909091
5322,0.5833333333333334,0.9166666666666666
5323,0.5454545454545454,0.9
5324,0.5555555555555556,0.8888888888888888
5325,0.75,0.75
5326,0.7058823529411765,0.8125
5327,0.6923076923076923,0.9
5328,0.9,0.8888888888888888
5329,0.9285714285714286,0.7
5330,0.8181818181818182,0.7
5331,0.36363636363636365,0.9
5332,0.75,0.875
5333,0.625,0.8333333333333334
5334,0.5454545454545454,0.9090909090909091
5335,0.5833333333333334,0.9090909090909091
5336,0.6428571428571429,0.8
5337,0.5555555555555556,0.8888888888888888
5338,0.5555555555555556,0.8333333333333334
5339,0.5384615384615384,0.9166666666666666
5340,0.5,0.8181818181818182
5341,0.9166666666666666,0.75
5342,0.4666666666666667,0.8571428571428571
5343,0.5,0.9166666666666666
5344,0.45454545454545453,0.8181818181818182
5345,0.625,0.875
5346,0.8333333333333334,0.75
5347,0.6666666666666666,0.7272727272727273
5348,0.75,0.75
5349,0.6666666666666666,0.875
5350,0.5,0.9333333333333333
5351,0.8461538461538461,0.75
5352,0.7777777777777778,0.7272727272727273
5353,0.3333333333333333,0.9090909090909091
5354,0.7,0.9090909090909091
5355,0.4666666666666667,0.9333333333333333
5356,0.7777777777777778,0.8888888888888888
5357,0.4166666666666667,0.9166666666666666
5358,0.6363636363636364,0.9166666666666666
5359,0.7142857142857143,0.8
5360,0.5,0.9285714285714286
5361,0.6666666666666666,0.8235294117647058
5362,0.5,0.875
5363,0.5454545454545454,0.9166666666666666
5364,0.4166666666666667,0.9166666666666666
5365,0.45454545454545453,0.9166666666666666
5366,0.5714285714285714,0.9333333333333333
5367,0.9166666666666666,0.75
5368,0.4666666666666667,0.8666666666666667
5369,0.5833333333333334,0.75
5370,0.6,0.8
5371,0.6666666666666666,0.9333333333333333
5372,0.6428571428571429,0.8666666666666667
5373,0.7,0.7272727272727273
5374,0.6,0.8571428571428571
5375,0.6666666666666666,0.9166666666666666
5376,0.35714285714285715,0.9333333333333333
5377,0.45454545454545453,0.9166666666666666
5378,0.5833333333333334,0.9166666666666666
5379,0.8333333333333334,0.9166666666666666
5380,0.7333333333333333,0.6666666666666666
5381,0.5454545454545454,0.7272727272727273
5382,0.5,0.8333333333333334
5383,0.75,0.7857142857142857
5384,0.75,0.9090909090909091
5385,0.6428571428571429,0.9333333333333333
5386,0.6666666666666666,0.8333333333333334
5387,0.5,0.8
5388,0.6428571428571429,0.8
5389,0.6666666666666666,0.9166666666666666
5390,0.7692307692307693,0.8571428571428571
5391,0.5,0.8571428571428571
5392,0.45454545454545453,0.8333333333333334
5393,0.4666666666666667,0.9333333333333333
5394,0.6666666666666666,0.875
5395,0.2727272727272727,0.9090909090909091
5396,0.7777777777777778,0.8888888888888888
5397,0.6428571428571429,0.8
5398,0.5833333333333334,0.8333333333333334
5399,0.75,0.9166666666666666
5400,0.5333333333333333,0.9285714285714286
5401,0.6666666666666666,0.8888888888888888
5402,0.5714285714285714,0.7857142857142857
5403,0.6470588235294118,0.8125
5404,0.5833333333333334,0.9166666666666666
5405,0.7777777777777778,0.875
5406,0.6428571428571429,0.8
5407,0.5833333333333334,0.7272727272727273
5408,0.5,0.9166666666666666
5409,0.8,0.8
5410,0.7857142857142857,0.7857142857142857
5411,0.5833333333333334,0.9166666666666666
5412,0.8333333333333334,0.75
5413,0.8,0.8
5414,0.6428571428571429,0.7857142857142857
5415,0.6666666666666666,0.9166666666666666
5416,0.4666666666666667,0.9333333333333333
5417,0.7333333333333333,0.7857142857142857
5418,0.6666666666666666,0.8
5419,0.2727272727272727,0.9
5420,0.7142857142857143,0.8888888888888888
5421,0.5333333333333333,0.8333333333333334
5422,0.5714285714285714,0.875
5423,0.8461538461538461,0.75
5424,0.5,0.9166666666666666
5425,1.0,0.75
5426,0.5833333333333334,0.75
5427,0.4444444444444444,0.875
5428,0.7272727272727273,0.9090909090909091
5429,0.8888888888888888,0.9090909090909091
5430,0.6428571428571429,0.7857142857142857
5431,0.5,0.875
5432,0.75,0.8571428571428571
5433,0.5,0.875
5434,0.5,0.8888888888888888
5435,0.75,0.9166666666666666
5436,0.9090909090909091,0.7
5437,0.8,0.7857142857142857
5438,0.5833333333333334,0.9166666666666666
5439,0.5454545454545454,0.9166666666666666
5440,0.7142857142857143,0.8
5441,0.6666666666666666,0.8888888888888888
5442,0.5333333333333333,0.7857142857142857
5443,0.5714285714285714,0.9230769230769231
5444,0.7272727272727273,0.7272727272727273
5445,0.6,0.9285714285714286
5446,0.46153846153846156,0.8461538461538461
5447,0.8888888888888888,0.7
5448,0.6666666666666666,0.7272727272727273
5449,0.6363636363636364,0.8888888888888888
5450,0.8181818181818182,0.7
5451,0.7142857142857143,0.7857142857142857
5452,0.8888888888888888,0.8888888888888888
5453,0.5454545454545454,0.9090909090909091
5454,0.7647058823529411,0.7857142857142857
5455,0.8,0.625
5456,0.5833333333333334,0.75
5457,0.6923076923076923,0.75
5458,0.8181818181818182,0.6666666666666666
5459,0.8,0.7692307692307693
5460,0.7692307692307693,0.7857142857142857
5461,0.7777777777777778,0.8888888888888888
5462,0.5555555555555556,0.875
5463,0.625,0.8125
5464,0.5333333333333333,0.8666666666666667
5465,0.75,0.75
5466,0.6,0.9166666666666666
5467,0.6363636363636364,0.9
5468,0.5833333333333334,0.8333333333333334
5469,0.6153846153846154,0.8
5470,0.6875,0.8235294117647058
5471,0.75,0.875
5472,0.7857142857142857,0.7142857142857143
5473,0.6,0.9285714285714286
5474,0.75,0.875
5475,0.6666666666666666,0.9
5476,0.45454545454545453,0.9
5477,0.6,0.7857142857142857
5478,0.7692307692307693,0.7857142857142857
5479,0.3333333333333333,0.8888888888888888
5480,0.4166666666666667,0.9090909090909091
5481,0.4666666666666667,0.8571428571428571
5482,0.75,0.75
5483,0.6,0.9285714285714286
5484,0.7142857142857143,0.9333333333333333
5485,0.5,0.9090909090909091
5486,0.6666666666666666,0.9166666666666666
5487,0.8,0.8
5488,0.7333333333333333,0.8
5489,0.6666666666666666,0.75
5490,0.6923076923076923,0.7692307692307693
5491,0.5,0.9166666666666666
5492,0.8181818181818182,0.7272727272727273
5493,0.6363636363636364,0.9090909090909091
5494,0.5,0.8571428571428571
5495,0.8888888888888888,0.6666666666666666
5496,0.8888888888888888,0.8888888888888888
5497,0.75,0.9166666666666666
5498,0.5555555555555556,0.9
5499,0.47058823529411764,0.8125
5500,0.7272727272727273,0.9090909090909091
5501,0.7857142857142857,0.8666666666666667
5502,0.6470588235294118,0.8125
5503,0.5,0.7692307692307693
5504,0.7777777777777778,0.875
5505,0.6666666666666666,0.9166666666666666
5506,0.46153846153846156,0.8
5507,0.5,0.9166666666666666
5508,0.7142857142857143,0.9230769230769231
5509,0.75,0.875
5510,0.5833333333333334,0.75
5511,0.875,0.8888888888888888
5512,0.7272727272727273,0.7272727272727273
5513,0.6875,0.7857142857142857
5514,0.8181818181818182,0.7692307692307693
5515,0.42857142857142855,0.8666666666666667
5516,0.6363636363636364,0.7272727272727273
5517,0.75,0.75
5518,0.5714285714285714,0.8
5519,0.4444444444444444,0.9
5520,0.5555555555555556,0.8571428571428571
5521,0.6666666666666666,0.8888888888888888
5522,0.6153846153846154,0.7692307692307693
5523,0.8333333333333334,0.7272727272727273
5524,0.5714285714285714,0.7692307692307693
5525,0.5,0.9230769230769231
5526,0.6,0.8888888888888888
5527,0.75,0.8
5528,0.6666666666666666,0.9166666666666666
5529,0.7333333333333333,0.8
5530,0.7272727272727273,0.9090909090909091
5531,0.7333333333333333,0.6428571428571429
5532,0.6666666666666666,0.8
5533,0.9,0.5454545454545454
5534,0.47058823529411764,0.8235294117647058
5535,0.75,0.875
5536,0.7857142857142857,0.7272727272727273
5537,0.5,0.9230769230769231
5538,0.7333333333333333,0.8
5539,0.8823529411764706,0.8333333333333334
5540,0.6666666666666666,0.9166666666666666
5541,0.7777777777777778,0.8888888888888888
5542,0.8333333333333334,0.75
5543,0.5,0.9090909090909091
5544,0.6923076923076923,0.7857142857142857
5545,0.75,0.9
5546,0.7777777777777778,0.875
5547,0.5,0.8
5548,0.9166666666666666,0.75
5549,0.6,0.8
5550,0.4444444444444444,0.8888888888888888
5551,0.5,0.9166666666666666
5552,0.6,0.8
5553,0.6666666666666666,0.8888888888888888
5554,0.3333333333333333,0.9166666666666666
5555,0.5833333333333334,0.9090909090909091
5556,0.875,0.8235294117647058
5557,0.5,0.9166666666666666
5558,0.7272727272727273,0.9090909090909091
5559,0.6923076923076923,0.8
5560,0.5833333333333334,0.875
5561,0.8888888888888888,0.8888888888888888
5562,0.6363636363636364,0.6363636363636364
5563,0.5384615384615384,0.9166666666666666
5564,0.75,0.9166666666666666
5565,0.8333333333333334,0.9166666666666666
5566,0.6,0.9333333333333333
5567,0.5454545454545454,0.9090909090909091
5568,0.7,0.9090909090909091
5569,0.6666666666666666,0.7857142857142857
5570,0.4666666666666667,0.9333333333333333
5571,0.375,0.875
5572,0.5384615384615384,0.8
5573,0.4444444444444444,0.875
5574,0.8571428571428571,0.875
5575,0.5555555555555556,0.875
5576,0.8461538461538461,0.7692307692307693
5577,0.8461538461538461,0.7692307692307693
5578,0.75,0.7692307692307693
5579,0.6923076923076923,0.7272727272727273
5580,0.5,0.875
5581,0.4444444444444444,0.875
5582,0.6923076923076923,0.8235294117647058
5583,0.5,0.8888888888888888
5584,0.6666666666666666,0.8
5585,0.8333333333333334,0.75
5586,0.6666666666666666,0.75
5587,0.5833333333333334,0.9166666666666666
5588,0.6470588235294118,0.8333333333333334
5589,0.3333333333333333,0.8888888888888888
5590,0.5454545454545454,0.9090909090909091
5591,0.9166666666666666,0.75
5592,0.7142857142857143,0.7692307692307693
5593,0.7777777777777778,0.6666666666666666
5594,0.6666666666666666,0.9090909090909091
5595,0.8333333333333334,0.75
5596,0.625,0.8333333333333334
5597,0.6666666666666666,0.7692307692307693
5598,0.5333333333333333,0.7857142857142857
5599,0.5714285714285714,0.8
5600,0.9,0.9
5601,0.5333333333333333,0.9230769230769231
5602,0.5833333333333334,0.9166666666666666
5603,0.5454545454545454,0.9166666666666666
5604,0.5,0.7692307692307693
5605,0.7,0.8333333333333334
5606,0.7333333333333333,0.7857142857142857
5607,0.6363636363636364,0.7272727272727273
5608,0.6428571428571429,0.7857142857142857
5609,0.5,0.8666666666666667
5610,0.6666666666666666,0.9
5611,0.6111111111111112,0.8823529411764706
5612,0.7777777777777778,0.875
5613,0.8333333333333334,0.7272727272727273
5614,0.8,0.7
5615,0.4166666666666667,0.9166666666666666
5616,0.5454545454545454,0.8181818181818182
5617,0.6875,0.8125
5618,0.47058823529411764,0.8235294117647058
5619,0.6363636363636364,0.7
5620,0.8,0.8
5621,0.5555555555555556,0.875
5622,0.6428571428571429,0.9333333333333333
5623,0.5384615384615384,0.9230769230769231
5624,0.8,0.9166666666666666
5625,0.6153846153846154,0.7692307692307693
5626,0.7272727272727273,0.7
5627,0.4444444444444444,0.9
5628,1.0,0.8888888888888888
5629,0.9166666666666666,0.7272727272727273
5630,0.5833333333333334,0.9
5631,0.6666666666666666,0.8571428571428571
5632,0.6666666666666666,0.75
5633,0.5,0.7692307692307693
5634,0.7647058823529411,0.8571428571428571
5635,0.5714285714285714,0.8
5636,0.42857142857142855,0.5714285714285714
5637,0.6666666666666666,0.875
5638,0.6,0.8888888888888888
5639,0.5714285714285714,0.8
5640,0.5555555555555556,0.8888888888888888
5641,0.7142857142857143,0.6923076923076923
5642,0.6,0.9
5643,0.6,0.8
5644,0.7777777777777778,0.875
5645,0.6363636363636364,0.7272727272727273
5646,0.5714285714285714,0.9230769230769231
5647,0.45454545454545453,0.875
5648,0.7058823529411765,0.8235294117647058
5649,0.42857142857142855,0.7142857142857143
5650,0.7857142857142857,0.7692307692307693
5651,0.875,0.8888888888888888
5652,0.75,0.7272727272727273
5653,0.45454545454545453,0.9
5654,0.6428571428571429,0.7692307692307693
5655,0.5833333333333334,0.9
5656,0.5454545454545454,0.9166666666666666
5657,0.5555555555555556,0.875
5658,0.45454545454545453,0.9
5659,0.6363636363636364,0.7272727272727273
5660,0.9090909090909091,0.7272727272727273
5661,0.6428571428571429,0.7692307692307693
5662,0.75,0.7272727272727273
5663,0.6923076923076923,0.7857142857142857
5664,0.75,0.7272727272727273
5665,0.75,0.75
5666,0.7777777777777778,0.8888888888888888
5667,0.7142857142857143,0.8571428571428571
5668,0.6,0.9
5669,0.6,0.9166666666666666
5670,0.8181818181818182,0.6666666666666666
5671,0.5454545454545454,0.9166666666666666
5672,0.5333333333333333,0.8333333333333334
5673,0.8571428571428571,0.875
5674,0.6666666666666666,0.9333333333333333
5675,0.8181818181818182,0.9166666666666666
5676,0.6666666666666666,0.9166666666666666
5677,0.6666666666666666,0.75
